"rank","title","artist"
"1","Musica Leggerissima","Colapesce & Dimartino"
"2","Voce","Madame"
"3","Chiamami Per Nome","Francesca Michielin & Fedez"
"4","Zitti E Buoni","Maneskin"
"5","La Genesi Del Tuo Colore","Irama"
"6","La Canzone Nostra","Mace, Blanco & Salmo"
"7","Lady","Sangiovanni"
"8","Fiamme Negli Occhi","Coma Cose"
"9","Dieci","Annalisa"
"10","Parlami","Fasma & GG"
"11","Ferma A Guardare","Ernia & Pinguini Tattici Nucleari"
"12","Mi Manchi","Aka 7even"
"13","Peaches","Justin Bieber, Daniel Caesar & Giveon"
"14","Glicine","Noemi"
"15","Cazzo Culo","Massimo Pericolo, Crookers & Salmo"
"16","Venere E Marte","Takagi & Ketra, Marco Mengoni & Frah Quintale"
"17","Mai Dire Mai (La Locura)","Willie Peyote"
"18","Scooby Doo","Pinguini Tattici Nucleari"
"19","Airforce","Massimo Pericolo, Crookers & Madame"
"20","Il Mio Amico","Madame & Fabri Fibra"
